Date,World,Africa,Asia,Europe,North_America,Oceania,South_America
14/08/2022,6452165,256267,1460489,1911537,1486274,17394,1320204
15/08/2022,6454569,256277,1461394,1912005,1486764,17494,1320635
16/08/2022,6458048,256316,1462362,1913423,1487450,17582,1320915
17/08/2022,6461310,256415,1463038,1914259,1488693,17727,1321178
18/08/2022,6464239,256425,1463694,1915231,1489442,17814,1321633
19/08/2022,6466929,256429,1464332,1916102,1490174,17921,1321971
20/08/2022,6468086,256435,1464894,1916406,1490270,17957,1322124
21/08/2022,6469803,256435,1465437,1916633,1491070,17966,1322262
22/08/2022,6471252,256446,1466066,1917280,1490846,18072,1322542
23/08/2022,6474181,256447,1466706,1918427,1491832,18137,1322632
24/08/2022,6477224,256479,1467362,1919061,1492961,18155,1323206
25/08/2022,6480234,256491,1468057,1919995,1493823,18289,1323579
26/08/2022,6482805,256503,1468705,1920759,1494599,18381,1323858
27/08/2022,6483979,256503,1469401,1921062,1494676,18396,1323941
28/08/2022,6484992,256504,1469911,1921282,1494812,18407,1324076
29/08/2022,6487030,256507,1470458,1921866,1495323,18497,1324379
30/08/2022,6489399,256518,1471044,1922754,1495825,18577,1324681
31/08/2022,6492886,256525,1471813,1923638,1497428,18653,1324829
1/09/2022,6495456,256555,1472397,1924411,1498440,18694,1324959
2/09/2022,6498172,256556,1473267,1925136,1499045,18753,1325415
3/09/2022,6499213,256557,1473875,1925393,1499104,18767,1325517
4/09/2022,6500320,256561,1474567,1925587,1499195,18777,1325633
5/09/2022,6501742,256567,1475052,1926056,1499314,18863,1325890
6/09/2022,6504077,256572,1475666,1926960,1500000,18938,1325941
7/09/2022,6506271,256596,1476216,1927596,1500891,19001,1325971
8/09/2022,6508487,256605,1476706,1928270,1501716,19088,1326102
9/09/2022,6510785,256630,1477196,1928851,1502354,19156,1326598
10/09/2022,6511682,256632,1477607,1929106,1502504,19161,1326672
11/09/2022,6512466,256632,1478018,1929278,1502569,19167,1326802
12/09/2022,6514005,256635,1478473,1929671,1503065,19205,1326956
13/09/2022,6515993,256644,1478886,1930507,1503656,19207,1327093
14/09/2022,6518470,256644,1479401,1931312,1504655,19207,1327251
15/09/2022,6520897,256662,1479816,1932026,1505607,19374,1327412
16/09/2022,6522900,256664,1480267,1932870,1506124,19499,1327476
17/09/2022,6523720,256667,1480628,1933113,1506303,19509,1327500
18/09/2022,6524301,256668,1480910,1933314,1506346,19513,1327550
19/09/2022,6525745,256689,1481192,1933778,1506760,19543,1327783
20/09/2022,6527504,256697,1481557,1934500,1507281,19548,1327921
21/09/2022,6529596,256721,1481920,1934998,1508342,19581,1328034
22/09/2022,6531744,256724,1482287,1935584,1509127,19685,1328337
23/09/2022,6533586,256726,1482771,1936251,1509663,19686,1328489
24/09/2022,6534377,256726,1483151,1936498,1509768,19686,1328548
25/09/2022,6534874,256726,1483375,1936661,1509797,19689,1328626
26/09/2022,6536266,256730,1483675,1937137,1510187,19769,1328768
27/09/2022,6537865,256734,1483963,1937889,1510708,19782,1328789
28/09/2022,6540171,256741,1484283,1938402,1512056,19803,1328886
29/09/2022,6542438,256763,1484614,1939163,1512930,19994,1328974
30/09/2022,6543833,256764,1484930,1939674,1513278,20044,1329143
1/10/2022,6544422,256764,1485210,1939879,1513348,20044,1329177
2/10/2022,6544920,256764,1485456,1940023,1513368,20052,1329257
3/10/2022,6546198,256770,1485661,1940379,1513695,20061,1329632
4/10/2022,6547712,256775,1485885,1941094,1514232,20067,1329659
5/10/2022,6549805,256786,1486125,1941643,1515299,20082,1329870
6/10/2022,6551692,256792,1486398,1942219,1516017,20176,1330090
7/10/2022,6553399,256793,1486658,1943060,1516519,20218,1330151
8/10/2022,6554018,256793,1486940,1943290,1516583,20218,1330194
9/10/2022,6554549,256793,1487199,1943459,1516601,20235,1330262
10/10/2022,6555822,256796,1487489,1944073,1516735,20249,1330480
11/10/2022,6557637,256799,1487662,1944922,1517388,20257,1330609
12/10/2022,6559385,256800,1487863,1945593,1518237,20267,1330625
13/10/2022,6561428,256854,1488093,1946385,1519015,20314,1330767
14/10/2022,6562952,256857,1488358,1947121,1519371,20348,1330897
15/10/2022,6563613,256858,1488686,1947366,1519437,20348,1330918
16/10/2022,6564045,256860,1488887,1947529,1519443,20358,1330968
17/10/2022,6565718,256865,1489060,1948654,1519777,20370,1330992
18/10/2022,6567457,256871,1489297,1949691,1520225,20373,1331000
19/10/2022,6569609,256873,1489549,1950503,1521022,20379,1331283
20/10/2022,6572124,256876,1489851,1951927,1521731,20413,1331326
